stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.19031058505602344,0.0,0.0,0.0,0.8096894149439766,0.0,0.0,GSM1235886,GSE51057,898,0.107922502941908,OK
0.0,0.19187348946826516,0.0,0.0,0.0,0.8081265105317349,0.0,0.0,GSM1235887,GSE51057,885,0.10277041501812424,OK
0.0,0.15155752626743696,0.0,0.0,0.0,0.848442473732563,0.0,0.0,GSM1235891,GSE51057,854,0.11378607173679547,OK
0.0,0.19536425206058722,0.0,0.0,0.0,0.8046357479394128,0.0,0.0,GSM1235897,GSE51057,897,0.09894136898078708,OK
0.0,0.16296194494631683,0.0,0.0,0.0,0.8370380550536832,0.0,0.0,GSM1235901,GSE51057,923,0.10119721761274117,OK
0.0,0.19105821194310646,0.0,0.0,0.0,0.8089417880568937,0.0,0.0,GSM1235904,GSE51057,917,0.10461982209146528,OK
0.0,0.19789914412419113,0.0,0.0,0.0,0.8021008558758089,0.0,0.0,GSM1235908,GSE51057,943,0.09983978311676599,OK
0.0,0.1502598316291071,0.0,0.0,0.0,0.8497401683708928,0.0,0.0,GSM1235911,GSE51057,872,0.10362150422560738,OK
0.0,0.19787238299994903,0.0,0.0,0.0,0.8021276170000511,0.0,0.0,GSM1235915,GSE51057,874,0.10284580090638261,OK
0.0,0.19773937423233773,0.0,0.0,0.0,0.8022606257676623,0.0,0.0,GSM1235922,GSE51057,905,0.09985452560620542,OK
0.0,0.2064488792557082,0.0,0.0,0.0,0.7935511207442919,0.0,0.0,GSM1235925,GSE51057,947,0.09442647207477116,OK
0.0,0.18548458424762615,0.0,0.0,0.0,0.8145154157523739,0.0,0.0,GSM1235926,GSE51057,971,0.0933295903882393,OK
0.0,0.19114153005350565,0.0,0.0,0.0,0.8088584699464942,0.0,0.0,GSM1235929,GSE51057,873,0.10218786498583615,OK
0.0,0.1918309036388301,0.0,0.0,0.0,0.8081690963611698,0.0,0.0,GSM1235930,GSE51057,889,0.10516055243332773,OK
0.003834570231166845,0.21714424487150805,0.0017547364825737932,0.0,0.0,0.7772664484147513,0.0,0.0,GSM1235934,GSE51057,944,0.09475458909981727,OK
0.0,0.19151498566490466,0.0,0.0,0.0,0.8084850143350955,0.0,0.0,GSM1235935,GSE51057,967,0.09335463545613899,OK
0.0,0.1838685135119908,0.0,0.0,0.0,0.8161314864880092,0.0,0.0,GSM1235936,GSE51057,977,0.0933293247272819,OK
0.0,0.23650832299673435,0.0,0.0,0.0,0.7634916770032656,0.0,0.0,GSM1235939,GSE51057,946,0.092701535684768,OK
0.0,0.18394279401222646,0.0,0.0,0.0,0.8160572059877735,0.0,0.0,GSM1235940,GSE51057,865,0.1109964348243194,OK
0.0,0.17858520678761536,0.0,0.0,0.0,0.8214147932123846,0.0,0.0,GSM1235941,GSE51057,918,0.1042562513333291,OK
0.0,0.16877938720813224,0.0,0.0,0.0,0.8312206127918677,0.0,0.0,GSM1235947,GSE51057,871,0.10184049854930655,OK
0.0,0.20624662584649756,0.0,0.0,0.0,0.7937533741535024,0.0,0.0,GSM1235949,GSE51057,974,0.09588431364960832,OK
0.0,0.19177652758173291,0.0,0.0,0.0,0.8082234724182672,0.0,0.0,GSM1235950,GSE51057,876,0.10846858524717949,OK
0.0,0.18017477580465413,0.0,0.0,0.0,0.819825224195346,0.0,0.0,GSM1235953,GSE51057,872,0.11109115745838455,OK
0.0,0.16624651827858028,0.0,0.0,0.0,0.8337534817214196,0.0,0.0,GSM1235955,GSE51057,870,0.10770266709799842,OK
0.0,0.17455589251777212,0.0,0.0,0.0,0.8254441074822279,0.0,0.0,GSM1235962,GSE51057,821,0.10924536133268656,OK
0.0,0.16949672871766502,0.0,0.0,0.0,0.8305032712823349,0.0,0.0,GSM1235963,GSE51057,882,0.10518761430233156,OK
0.0,0.18843743873933777,0.0,0.0,0.0,0.8115625612606622,0.0,0.0,GSM1235966,GSE51057,957,0.0960298510405637,OK
0.0,0.17366579543597577,0.0,0.0,0.0,0.8263342045640242,0.0,0.0,GSM1235973,GSE51057,863,0.10767040054454793,OK
