marker_ID,Endo,Epi,Gran,Lym,Macro,Mono,Stromal
SMARCE1,0.0,0.0,0.0,0.0,0.24617163797988048,0.0,0.0
RSRC2,0.0,0.0,0.0,0.0,0.34398052512951055,0.0,0.0
RBMS1,0.0,0.0,0.0,0.0,0.2989424772701607,0.0,0.0
U2SURP,0.0,0.0,0.0,0.0,0.2045338031040433,0.0,0.0
TAP1,0.0,0.0,0.0,0.0,0.231007355625207,0.0,0.0
SRSF4,0.0,0.0,0.0,0.0,0.2594434883859694,0.0,0.0
NCOR1,0.0,0.0,0.0,0.0,0.3889585215257243,0.0,0.0
PRPF38B,0.0,0.0,0.0,0.0,0.2807700709546151,0.0,0.0
SF3B1,0.0,0.0,0.0,0.0,0.40020193806388976,0.0,0.0
AAMP,0.0,0.0,0.0,0.0,0.2563008393381414,0.0,0.0
RBM17,0.0,0.0,0.0,0.0,0.2415347124805427,0.0,0.0
EAPP,0.0,0.0,0.0,0.0,0.2924693043697295,0.0,0.0
HNRNPH3,0.0,0.0,0.0,0.0,0.3084576753240061,0.0,0.0
TPR,0.0,0.0,0.0,0.0,0.2758819363285323,0.0,0.0
TTC3,0.0,0.0,0.0,0.0,0.16208246038511465,0.0,0.0
CCDC12,0.0,0.0,0.0,0.0,0.22505993699325008,0.0,0.0
MATR3,0.0,0.0,0.0,0.0,0.3460180628928051,0.0,0.0
NUCB2,0.0,0.0,0.0,0.0,0.2387018222779708,0.0,0.0
DNAJB1,0.0,0.0,0.0,0.0,0.24651319353098627,0.0,0.0
PDAP1,0.0,0.0,0.0,0.0,0.22343393026077274,0.0,0.0
SRSF10,0.0,0.0,0.0,0.0,0.27120651072268614,0.0,0.0
TMEM109,0.0,0.0,0.0,0.0,0.29434214064574327,0.0,0.0
TCEA1,0.0,0.0,0.0,0.0,0.30373649416165527,0.0,0.0
FBL,0.0,0.0,0.0,0.0,0.1878868602440875,0.0,0.0
MED4,0.0,0.0,0.0,0.0,0.23867892463680054,0.0,0.0
PCNP,0.0,0.0,0.0,0.0,0.33708478880748444,0.0,0.0
HSD17B12,0.0,0.0,0.0,0.0,0.23166855738577444,0.0,0.0
RNPS1,0.0,0.0,0.0,0.0,0.2650524537978172,0.0,0.0
CELF2,0.0,0.0,0.0,0.0,0.2363214289262739,0.0,0.0
EIF4H,0.0,0.0,0.0,0.0,0.31066972757992006,0.0,0.0
MRPS6,0.0,0.0,0.0,0.0,0.22490744241032462,0.0,0.0
NR3C1,0.0,0.0,0.0,0.0,0.2811673914305872,0.0,0.0
JAK1,0.0,0.0,0.0,0.0,0.2841512481764827,0.0,0.0
IRF1,0.0,0.0,0.0,0.0,0.30373649416165527,0.0,0.0
KMT2E,0.0,0.0,0.0,0.0,0.2260921655256827,0.0,0.0
CCL5,0.0,0.0,0.0,3.34728441657743,0.0,0.0,0.0
CXCR4,0.0,0.0,0.0,3.095680952139073,0.0,2.0637204669381464,0.0
NKG7,0.0,0.0,0.0,2.1402867825542398,0.0,0.0,0.0
PTPRCAP,0.0,0.0,0.0,2.3079576876910908,0.0,0.0,0.0
GNLY,0.0,0.0,0.0,0.9870521354698818,0.0,0.0,0.0
GZMA,0.0,0.0,0.0,2.343574721214341,0.0,0.0,0.0
CORO1A,0.0,0.0,0.0,2.2623724939365224,0.0,1.820668130862176,0.0
CST7,0.0,0.0,1.1173577438413458,2.1091374238725975,0.0,0.0,0.0
IFITM1,1.6423967908755799,1.0025614334901285,0.0,2.6411491374669134,0.0,0.0,0.0
IL32,1.9581813019997478,0.0,0.0,2.7841484536899133,0.0,0.0,0.0
KLRB1,0.0,0.0,0.0,1.80140759977689,0.0,0.0,0.0
CTSW,0.0,0.0,0.0,1.9594893232881792,0.0,0.0,0.0
CD52,0.0,0.0,0.0,2.843055850049811,2.696138361761738,0.0,0.0
HCST,0.0,0.0,0.0,2.2155662917963004,1.1363558811437542,1.5353579628665848,0.0
GZMB,0.0,0.0,0.0,1.2166504768675046,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,2.174614346976665,1.1549056693629773,1.677043712479229,0.0
CD2,0.0,0.0,0.0,1.8081968098531185,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,1.4128194884780696,0.0,0.0,0.0
CD3D,0.0,0.0,0.0,1.7107467132909924,0.0,0.0,0.0
GZMH,0.0,0.0,0.0,1.3200167886996803,0.0,0.0,0.0
CD7,0.0,0.0,0.0,1.4845477697547902,0.0,0.0,0.0
CD3E,0.0,0.0,0.0,1.6362062807501,0.0,0.0,0.0
IL2RG,0.0,0.0,0.0,1.6773974681047141,0.42027763318335326,0.0,0.0
CD247,0.0,0.0,0.0,1.2875737542040684,0.0,0.0,0.0
ITGB2,0.0,0.0,0.0,1.8553198962219828,1.3791372729148004,1.6752776699296434,0.0
RAC2,0.0,0.0,1.6182964362383252,1.7126061130488726,0.8623836981250056,0.7566953924986649,0.0
LCK,0.0,0.0,0.0,1.4357350276728733,0.0,0.0,0.0
CD48,0.0,0.0,0.0,1.5245866806421309,0.0,1.4176581632447736,0.0
CYTIP,0.0,0.0,0.0,1.546228955734916,0.4431462323537238,0.7954825830560032,0.0
LIMD2,0.0,0.0,0.0,1.4251687875868644,0.0,1.0482091162600449,0.0
RARRES3,0.0,0.0,0.0,1.692422279362423,0.32332079671122255,0.0,0.0
GZMM,0.0,0.0,0.0,1.0380902514127883,0.0,0.0,0.0
LIME1,0.0,0.0,0.0,1.191336008393012,0.0,0.0,0.0
CD53,0.0,0.0,0.0,1.6830825244673235,1.4992347723004862,1.3360762087677522,0.0
ACAP1,0.0,0.0,0.0,1.1232036918054318,0.0,0.0,0.0
EVL,0.0,0.0,0.0,1.6014855842436053,1.1777903183802925,0.0,0.0
ICAM3,0.0,0.0,0.0,1.175617578570811,0.0,0.0,0.0
GPSM3,0.0,0.0,0.0,1.5274038014269988,1.1937343197507682,1.41352519036667,0.0
STK17A,0.0,0.0,0.0,0.9070024178459825,0.0,0.0,0.0
SUN2,0.0,0.0,0.0,0.9561026071708657,0.2582643387920848,0.0,0.0
ARF6,0.0,0.0,1.040688800950441,1.4642891467178614,0.842526479565706,0.9056835392985974,0.0
LEPROTL1,0.0,0.0,0.0,0.7526947394160594,0.7101977827219453,0.0,0.0
PLP2,0.0,0.5518640373694239,0.0,0.9666777832287704,0.5020876532168193,0.735933317095064,0.0
GTF3A,0.0,0.0,0.0,0.9786470031822665,0.8033323620619373,0.4139236532000097,0.0
AES,0.0,0.658538372984375,0.0,1.20690677803146,0.5073302277699178,0.0,0.0
ANKRD12,0.0,0.0,0.0,0.6092200751006432,0.3305893383901572,0.0,0.0
APRT,0.0,1.0841832761016459,0.0,1.3984157216522355,0.8814620568978678,1.1580016486769213,0.0
TAPBP,0.0,0.4304520881853394,0.0,1.1113048706232045,0.9220137050099293,0.7771326734071593,0.0
PPP1CA,0.0,0.855573107945262,0.0,1.3655823621980991,1.2917211927594132,1.2289100854285433,0.0
SNRPB,0.0,0.7869143631210769,0.0,1.097679825566045,0.8760700093833863,0.834883843199204,0.0
EIF3G,0.0,0.8564100678137546,0.0,1.1402849850686776,0.8361042042106996,1.0468703817278266,0.0
TPSB2,0.0,0.0,5.844178673553112,0.0,0.0,0.0,0.0
TPSAB1,0.0,0.0,5.569130692955749,0.0,0.0,0.0,0.0
CPA3,0.0,0.0,3.2461546717211958,0.0,0.0,0.0,0.0
RGS1,0.0,0.0,3.448616854224119,1.5495177901740473,0.0,0.0,0.0
MS4A2,0.0,0.0,2.9399030621076068,0.0,0.0,0.0,0.0
RGS2,0.0,0.0,3.2376509841103447,0.0,0.0,2.07551397826316,0.0
HPGDS,0.0,0.0,2.7859312270953143,0.0,0.40571526445718625,0.0,0.0
CD69,0.0,0.0,2.9991968979101786,1.825455666949445,0.0,0.0,0.0
VWA5A,0.0,0.0,2.3496850828178166,0.0,0.0,0.0,0.0
SAMSN1,0.0,0.0,2.5586953133485437,0.0,0.2793883058854837,0.3539996614705277,0.0
RGS13,0.0,0.0,2.2803017793980076,0.0,0.0,0.0,0.0
LTC4S,0.0,0.0,2.115312065987916,0.0,0.0,0.0,0.0
SLC18A2,0.0,0.0,2.011929643571263,0.0,0.0,0.0,0.0
CLU,0.0,0.8995392516031541,2.4813087558559057,0.0,0.0,0.0,0.0
FCER1A,0.0,0.0,1.7748776090823744,0.0,0.0,0.0,0.0
GATA2,0.0,0.0,1.7932192930572,0.0,0.0,0.0,0.0
C1orf186,0.0,0.0,1.7101898634577002,0.0,0.0,0.0,0.0
KIT,0.0,0.0,1.6703568623472915,0.0,0.0,0.0,0.0
HDC,0.0,0.0,1.6692195803127332,0.0,0.0,0.0,0.0
BIRC3,0.0,0.0,1.7932192930572,0.0,0.0,0.0,0.0
IL1RL1,0.0,0.0,1.6107191425901488,0.0,0.0,0.0,0.0
CKLF,0.0,0.0,1.9997292208390658,0.0,0.7416729194796761,0.9964044065520069,0.0
ID2,0.0,0.0,2.575799239099136,2.327345391297117,0.613849315065496,0.9288626217307198,0.0
GPR65,0.0,0.0,1.736855661787214,0.0,0.2570560459870374,0.0,0.0
MAOB,0.0,0.0,1.6024348597803908,0.0,0.0,0.0,0.0
HPGD,0.0,0.0,1.8824345681207493,0.0,0.6770691538924968,0.0,0.0
LMO4,0.0,0.0,1.6791689908094365,0.0,0.24433395259508256,0.0,0.0
PLIN2,0.0,0.0,1.8302751413086704,0.0,1.3380232315577627,0.0,0.0
CSF1,0.0,0.0,1.4722624777214541,0.0,0.0,0.0,0.0
SIGLEC17P,0.0,0.0,1.4350845252893227,0.0,0.0,0.0,0.0
AREG,0.0,0.7011932069303235,1.341521540338446,0.0,0.0,0.0,0.0
SELK,0.0,0.7045386788460407,1.9825115934583704,0.0,0.7785959420624528,0.0,0.0
SOCS1,0.0,0.0,1.5804787375161233,0.0,0.0,0.0,0.0
CPM,0.0,0.7218595338096416,1.7164647201271586,0.0,0.30056288908793194,0.0,0.0
DDIT4,0.0,0.0,1.692422279362423,1.4130546315187804,0.0,0.0,0.0
LOC284454,0.0,0.0,1.497885426528353,0.0,0.0,0.0,0.0
CREM,0.0,0.0,1.4538978344739921,0.0,0.18790102349240723,0.0,0.0
CALB2,0.0,0.0,1.1862553536754092,0.0,0.0,0.0,0.0
LOC101927482,0.0,0.0,0.804047876593387,0.0,0.0,0.0,0.0
TNFAIP3,0.0,0.0,1.5359298892746758,0.0,0.0,0.0,0.0
ITM2C,0.0,0.0,1.452893278653912,0.0,0.0,0.0,0.0
ELF1,0.0,0.0,1.6558038329920262,0.0,0.4061914245886572,0.43677326320072707,0.0
RHOH,0.0,0.0,1.3252681320052149,0.0,0.0,0.0,0.0
STMN1,0.0,0.0,1.6305683207208148,0.0,1.2323123580240773,0.0,0.0
FOSB,0.0,0.9194222187663961,1.7957707060545078,0.0,0.0,0.6706330647145475,0.0
BHLHE40,0.0,0.0,1.4341100592652283,0.0,0.35066337877740933,0.0,0.0
SLC45A3,0.0,0.0,0.8243551334499757,0.0,0.0,0.0,0.0
RENBP,0.0,0.0,1.1626148341453846,0.0,0.6514146494229015,0.0,0.0
PTGS1,0.0,0.0,0.879643129569817,0.0,0.0,0.0,0.0
GADD45B,0.0,1.2566082205033982,1.6144164428118843,0.0,0.28119922597246855,0.0,0.0
CD37,0.0,0.0,1.6805895123320305,1.6675607984435787,1.6109781514756016,1.6340450121610215,0.0
CTNNBL1,0.0,0.0,1.086494121406904,0.0,0.30309638199660394,0.0,0.0
SLC2A3,0.0,0.0,1.1725290866934812,0.0,0.16991639968499947,0.0,0.0
BATF,0.0,0.0,0.7882828555213179,0.0,0.0,0.0,0.0
LAT2,0.0,0.0,0.9248963240401338,0.0,0.3723363858428185,0.0,0.0
LAT,0.0,0.0,0.9413646076703833,0.0,0.0,0.0,0.0
ACSL4,0.0,0.0,0.7817970122417337,0.0,0.0,0.0,0.0
NFKBIZ,0.0,0.0,1.1596016210907243,0.0,0.0,0.0,0.0
RGS10,0.0,0.0,1.111578434665377,0.0,0.6434186106288808,1.0714994591271771,0.0
BTK,0.0,0.0,0.6113713976157844,0.0,0.3696079874944137,0.0,0.0
PRKAR1A,0.0,0.9182451788617796,1.4431832259137587,0.0,0.4601318083108753,0.0,0.0
ACOT7,0.0,0.0,0.9143750224760161,0.0,0.851972646178119,0.0,0.0
MYADM,0.0,0.0,1.5387971416453674,0.0,1.086494121406904,0.0,1.5188499344667616
FOXP1,0.0,0.0,1.19888692580485,0.0,0.0,0.0,0.0
SEPT2,0.0,0.0,1.160202876364466,0.0,0.4496082915599499,0.0,0.0
PEBP1,0.0,1.8274416389762607,1.9291281979644628,0.0,1.5528862847600826,0.0,1.7805972548586166
SNHG8,0.0,0.24273963960205128,1.0619993360205968,0.0,0.18768526638292668,0.0,0.0
C4orf48,0.0,0.0,1.058914374415745,0.0,0.8994959724959435,0.9512976631760214,0.0
CAMLG,0.0,0.0,0.9735955746780143,0.0,0.34876072267365094,0.0,0.0
NR4A1,0.0,0.7445924810833089,0.7700888888718374,0.0,0.0,0.0,0.0
PRNP,0.0,0.0,0.9733905874193045,0.0,0.38531644247726393,0.0,0.0
RPL36A,0.0,0.41934857706010453,1.295609974177237,0.0,0.2799551427226879,1.1084413700892766,0.0
VMP1,0.0,0.0,0.9624576401607463,0.0,0.33592456648749275,0.0,0.0
AP3S1,0.0,0.0,0.9143750224760161,0.0,0.43354150863007973,0.0,0.0
SQSTM1,0.0,1.1228888072859133,1.5583420163377217,0.0,1.138406808774216,0.0,1.1986442877044263
EIF3D,0.0,0.4559521661302367,1.217822197337093,0.0,0.6200563143653816,0.669374996242048,0.0
PDCD4,0.0,0.0,0.675382995212633,0.0,0.2196978181485882,0.0,0.0
CMPK1,0.0,0.4313857590707871,1.1588510236475011,0.0,0.5825899033773517,0.0,0.0
RPL13AP5,0.0,0.0,1.0455695526836286,0.0,0.0,0.9358685151169686,0.0
BEX4,0.0,0.594623068248079,0.8897473185248667,0.0,0.5774524598854816,0.0,0.0
RBM39,0.0,0.6104378785019613,1.2139817192032574,0.0,0.5044025207103793,0.4960738034571883,0.0
DDX3X,0.0,0.0,1.0345694424746474,0.0,0.41118749973511914,0.6907061501302211,0.0
CSDE1,0.0,0.762262059023117,1.2324270878412205,0.0,0.7531106453275026,0.8382582508094786,0.0
SERPINB1,0.0,1.0742843033788698,1.3776569284182432,0.0,1.0927798225054168,1.1240443402302172,0.0
RBMX,0.0,0.5664284260892412,1.0893651950353123,0.0,0.34791498287615713,0.0,0.0
RSL24D1,0.0,0.5847276157330071,1.1309619780897204,0.0,0.649162663240796,0.7676365327160428,0.0
HNRNPA3,0.0,0.9333337450755463,1.3275042528931833,0.0,0.7548587349919514,0.9691072358863615,0.0
SNHG6,0.0,0.3689913381696546,1.0519532598785035,0.0,0.3999424116255131,0.7486206740349745,0.0
SFT2D1,0.0,0.5823108097350926,1.1168044819417708,0.0,1.0857696625016007,0.8558454145934212,0.0
EIF4B,0.0,0.6287545277035751,0.9343644356767398,0.0,0.4144979773654951,0.7092261792259822,0.0
ANXA7,0.0,0.5343576941062136,1.038679590007381,0.0,0.7425087568405134,0.0,0.0
HNRNPU,0.0,0.7788617268546291,1.0954224933000096,0.0,0.5779442663877937,0.8407237363982893,0.0
OSTF1,0.0,0.0,1.0108537829229851,0.0,0.9963505231977845,0.7280590954252786,0.0
ACTR3,0.0,0.0,1.1114416341127082,0.5356547557176982,1.0796771600043835,0.9664759206827517,0.0
HNRNPM,0.0,0.5781045941593316,1.013306295205318,0.0,0.5032747014805731,0.0,0.0
JUND,0.0,1.0908070011262652,1.2022954206505634,0.0,0.6955810349021855,0.9840699336722173,0.0
RBM8A,0.0,0.8175138873374704,1.1895840668738364,0.0,0.9149578077058907,0.6304341180490667,0.0
COX17,0.0,0.6727407957443432,0.9988898735305197,0.0,0.7940847382674281,0.4892875859362488,0.0
NFE2L2,0.0,0.6739413716804119,0.879643129569817,0.0,0.6816247024196116,0.0,0.0
CALM3,0.0,0.0,0.8358820398292943,0.0,0.7334495595839676,0.42880258741826527,0.0
ST13,0.0,0.9071345335747178,1.0893651950353123,0.0,1.0425083039777154,0.6235297168155661,0.0
CAST,0.0,0.7274542853900144,1.067351670342711,0.0,0.937732287618852,0.8827899485059976,0.0
DNAJB6,0.0,0.380789284168193,0.9099184386263212,0.0,0.7907113879292392,0.0,0.0
DHRS7,0.0,0.0,0.8515104085027652,0.0,0.8387053824229621,0.0,0.0
EIF1AX,0.0,0.8791347107721181,0.993289552341216,0.0,0.6837805850901126,0.5069448639123061,0.0
HNRNPC,0.0,0.7983754610433268,1.0498964159440518,0.0,1.015210274376734,1.0013887935053456,0.0
SLPI,0.0,4.137491886831754,0.0,0.0,0.0,0.0,0.0
SFTPB,0.0,4.535559813988598,0.0,0.0,0.0,0.0,0.0
SFTPA1,0.0,4.422421397033487,0.0,0.0,0.0,0.0,0.0
SFTPA2,0.0,4.218947586845619,0.0,0.0,0.0,0.0,0.0
NAPSA,0.0,3.2299363652710325,0.0,0.0,0.0,0.0,0.0
SFTPD,0.0,3.0867112092429196,0.0,0.0,0.0,0.0,0.0
CXCL17,0.0,2.3783854738185086,0.0,0.0,0.0,0.0,0.0
SCGB3A1,0.0,2.0678798016747577,0.0,0.0,0.0,0.0,0.0
SFTA2,0.0,2.386936846707316,0.0,0.0,0.0,0.0,0.0
AGR3,0.0,1.9806962247075552,0.0,0.0,0.0,0.0,0.0
FXYD3,0.0,1.8063517277817902,0.0,0.0,0.0,0.0,0.0
SCGB3A2,0.0,1.4074168236665794,0.0,0.0,0.0,0.0,0.0
KRT19,0.0,1.6371171965006073,0.0,0.0,0.0,0.0,0.0
MUC1,0.0,2.1069454409564226,0.0,0.0,0.0,0.0,0.0
SLC34A2,0.0,2.0297269566697205,0.0,0.0,0.0,0.0,0.0
WFDC2,0.0,1.713133883685746,0.0,0.0,0.0,0.0,0.0
PGC,0.0,1.7367598171224858,0.0,0.0,0.0,0.0,0.0
KRT18,0.0,1.8262567764620135,0.0,0.0,0.0,0.0,0.0
KRT8,0.0,1.7014871519939776,0.0,0.0,0.0,0.0,0.0
FOLR1,0.0,1.7656552725726788,0.0,0.0,0.0,0.0,0.0
SELENBP1,0.0,1.8901475914128705,0.0,0.0,0.0,0.0,0.0
ELF3,0.0,1.6731645060645173,0.0,0.0,0.0,0.0,0.0
PIGR,0.0,1.6462298778797484,0.0,0.0,0.0,0.0,0.0
AGR2,0.0,1.5550925708249812,0.0,0.0,0.0,0.0,0.0
AK1,0.0,1.8994304242317979,0.0,0.0,0.0,0.0,0.0
SFTA3,0.0,1.6666893940664176,0.0,0.0,0.0,0.0,0.0
CLDN4,0.0,1.4662729728031842,0.0,0.0,0.0,0.0,0.0
SCGB1A1,0.0,1.5743301966763394,0.0,0.0,0.0,0.0,0.0
TACSTD2,0.0,1.216594755104166,0.0,0.0,0.0,0.0,0.0
CXCL2,0.0,1.3168087583933539,0.0,0.0,0.0,0.0,0.0
EPCAM,0.0,1.3642148046776006,0.0,0.0,0.0,0.0,0.0
C4BPA,0.0,1.471246851359231,0.0,0.0,0.0,0.0,0.0
MALL,0.0,1.5397173576473424,0.0,0.0,0.0,0.0,0.0
S100A14,0.0,1.4439660261692526,0.0,0.0,0.0,0.0,0.0
C16orf89,0.0,1.5343583250839319,0.0,0.0,0.0,0.0,0.0
PEBP4,0.0,1.5388690398525657,0.0,0.0,0.0,0.0,0.0
CYP4B1,0.0,1.0081929957815001,0.0,0.0,0.0,0.0,0.0
SDC4,0.0,1.3165921597139458,0.0,0.0,0.0,0.0,0.0
TSTD1,0.0,1.4996851987186113,0.0,0.0,0.0,0.0,0.0
KRT7,0.0,0.8706265520026522,0.0,0.0,0.0,0.0,0.0
CLDN18,0.0,0.9487692011577707,0.0,0.0,0.0,0.0,0.0
TSPAN13,0.0,1.0048058400742477,0.0,0.0,0.0,0.0,0.0
NKX2-1,0.0,0.9168911521863988,0.0,0.0,0.0,0.0,0.0
C19orf33,0.0,0.9119181476336178,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.9415079804630053,0.0,0.0,0.0,0.0,0.0
PERP,0.0,0.964839146475271,0.0,0.0,0.0,0.0,0.0
DHCR24,0.0,0.9655938445255488,0.0,0.0,0.0,0.0,0.0
LMO7,0.0,0.7494259963987223,0.0,0.0,0.0,0.0,0.0
ICAM1,0.0,0.9409119003113469,0.0,0.0,0.0,0.0,0.0
SLC39A8,0.0,0.8358820398292943,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0,0.7331263721689519,0.0,0.0,0.0,0.0,0.0
IFT57,0.0,0.9565218784653562,0.0,0.0,0.0,0.0,0.0
KLF5,0.0,0.8256153291237516,0.0,0.0,0.0,0.0,0.0
WIF1,0.0,0.4280950820926065,0.0,0.0,0.0,0.0,0.0
HSD17B6,0.0,0.7211529450476025,0.0,0.0,0.0,0.0,0.0
CLIC3,0.0,0.8685670680191129,0.0,0.0,0.0,0.0,0.0
CKB,0.0,0.8700217858095952,0.0,0.0,0.0,0.0,0.0
CRNDE,0.0,0.8004161341907654,0.0,0.0,0.0,0.0,0.0
NCOA7,0.0,0.8450191173541238,0.0,0.0,0.0,0.0,0.0
CLDN3,0.0,0.6338420332027279,0.0,0.0,0.0,0.0,0.0
MAL2,0.0,0.7891015624692375,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.7724951928035899,0.0,0.0,0.0,0.0,0.0
TMEM125,0.0,0.7630862596195158,0.0,0.0,0.0,0.0,0.0
AQP4,0.0,0.47027384826904395,0.0,0.0,0.0,0.0,0.0
ABCA3,0.0,0.5339129112867127,0.0,0.0,0.0,0.0,0.0
LRRK2,0.0,0.47746655412902816,0.0,0.0,0.0,0.0,0.0
RNF145,0.0,0.9817155359293489,0.0,0.0,0.0,0.0,0.0
RAB25,0.0,0.7193388662547644,0.0,0.0,0.0,0.0,0.0
RGS16,0.0,0.5391809973445304,0.0,0.0,0.0,0.0,0.0
LPCAT1,0.0,0.6912774842007516,0.0,0.0,0.0,0.0,0.0
SDR16C5,0.0,0.6202152636657532,0.0,0.0,0.0,0.0,0.0
STARD10,0.0,0.7131028089234134,0.0,0.0,0.0,0.0,0.0
BTG3,0.0,0.9186069847142018,0.0,0.0,0.0,0.0,0.0
DMKN,0.0,0.6316896116196282,0.0,0.0,0.0,0.0,0.0
MBIP,0.0,0.7105398806071797,0.0,0.0,0.0,0.0,0.0
VSIG2,0.0,0.542562304277315,0.0,0.0,0.0,0.0,0.0
FGGY,0.0,0.546850611405129,0.0,0.0,0.0,0.0,0.0
C14orf1,0.0,0.7518347587678565,0.0,0.0,0.0,0.0,0.0
EFNA1,0.0,0.49826894823639967,0.0,0.0,0.0,0.0,0.0
SECISBP2L,0.0,0.6380874752137731,0.0,0.0,0.0,0.0,0.0
TNFRSF12A,0.0,0.23399305756841357,0.0,0.0,0.0,0.0,0.0
ALCAM,0.0,0.3017229719918128,0.0,0.0,0.0,0.0,0.0
MPZL2,0.0,0.6040222148095229,0.0,0.0,0.0,0.0,0.0
CADM1,0.0,0.3424534576342463,0.0,0.0,0.0,0.0,0.0
SH3YL1,0.0,0.6348614351504878,0.0,0.0,0.0,0.0,0.0
SLC25A4,0.0,0.6190458181882057,0.0,0.0,0.0,0.0,0.0
PMM1,0.0,0.4679804306298275,0.0,0.0,0.0,0.0,0.0
CXADR,0.0,0.4121596849369335,0.0,0.0,0.0,0.0,0.0
LDLR,0.0,0.29924683589606926,0.0,0.0,0.0,0.0,0.0
EBPL,0.0,0.6646203238726318,0.0,0.0,0.0,0.0,0.0
DLC1,0.0,0.5005351358994085,0.0,0.0,0.0,0.0,0.0
LIMCH1,0.0,0.47151140191771135,0.0,0.0,0.0,0.0,0.0
LSR,0.0,0.47008630203158697,0.0,0.0,0.0,0.0,0.0
RASSF7,0.0,0.2637190067510726,0.0,0.0,0.0,0.0,0.0
MAP3K13,0.0,0.5344198248327533,0.0,0.0,0.0,0.0,0.0
ASPH,0.0,0.40494079642836434,0.0,0.0,0.0,0.0,0.0
DNPH1,0.0,0.31745303823657883,0.0,0.0,0.0,0.0,0.0
ARRDC3,0.0,0.4801011520222448,0.0,0.0,0.0,0.0,0.0
NFIC,0.0,0.6437043893657795,0.0,0.0,0.0,0.0,0.0
TMEM87A,0.0,0.6030148460275933,0.0,0.0,0.0,0.0,0.0
BAD,0.0,0.601811909645386,0.0,0.0,0.0,0.0,0.0
OCIAD2,0.0,0.6270030801785818,0.0,0.0,0.0,0.0,0.0
PON2,0.0,0.4277503492379841,0.0,0.0,0.0,0.0,0.0
PIM3,0.0,0.4983704235199312,0.0,0.0,0.0,0.0,0.0
EI24,0.0,0.32337420243133363,0.0,0.0,0.0,0.0,0.0
GOLGA4,0.0,0.4248628457991723,0.0,0.0,0.0,0.0,0.0
RAMP2,3.6615038033567298,0.0,0.0,0.0,0.0,0.0,0.0
CLDN5,3.3204425585550332,0.0,0.0,0.0,0.0,0.0,0.0
IFI27,4.146590258920685,0.5260918067228965,0.0,0.0,1.4175058428630634,0.0,0.0
CAV1,3.6326970228111355,0.0,0.0,0.0,0.0,0.0,2.0905897326634144
GNG11,3.1215448516947757,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF10,3.453346958047817,0.0,0.0,0.0,0.31984735457616686,0.0,0.0
C10orf10,3.219068344239165,0.0,0.0,0.0,0.0,0.0,0.0
CLEC3B,2.753461777338937,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,2.9262592422210134,1.191017259792992,0.0,0.0,0.0,0.0,0.0
EPAS1,2.9069577829535476,0.0,0.0,0.0,0.23216019135619625,0.0,0.0
SDPR,2.7266962229212206,0.0,1.6043374869684417,0.0,0.0,0.0,0.0
TMEM100,2.577456407923522,0.0,0.0,0.0,0.0,0.0,0.0
CLEC14A,2.396986677424215,0.0,0.0,0.0,0.0,0.0,0.0
FCN3,2.4436719927303687,0.0,0.0,0.0,0.0,0.0,0.0
EGFL7,2.3524920836935186,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP4,2.4363425284142846,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,2.132137902210612,0.0,0.0,0.0,0.0,0.0,0.0
RNASE1,3.051502389185478,2.727411634382296,0.0,0.0,0.0,0.0,0.0
RAMP3,2.0470943412549034,0.0,0.0,0.0,0.0,0.0,0.0
HYAL2,2.1308282905944504,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A3R2,2.1968691797201902,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,2.2943467760027803,0.0,0.0,0.0,0.9424785210498083,0.5706786699541906,0.0
ESAM,2.1232612460802778,0.0,0.0,0.0,0.0,0.0,0.0
CAV2,2.23415064368759,0.0,0.0,0.0,0.0,0.0,1.2177104959560532
CALCRL,1.97723927763111,0.0,0.0,0.0,0.0,0.0,0.0
CA4,1.9884031354578866,0.0,0.0,0.0,0.0,0.0,0.0
ITM2A,2.1361605573883597,0.0,0.9099184386263212,0.0,0.0,0.0,0.0
EMCN,1.834795506392883,0.0,0.0,0.0,0.0,0.0,0.0
PTRF,2.057443673840837,0.0,0.0,0.0,0.0,0.0,1.4454105286247259
ECSCR,1.8598842851049429,0.0,0.0,0.0,0.0,0.0,0.0
SOCS3,2.2243449675861253,0.9032325624744985,0.0,0.0,0.0,0.0,0.0
ENG,1.9300926812195993,0.0,0.0,0.0,0.5398236916619745,0.0,0.0
ARHGAP29,1.8090499940242668,0.0,0.0,0.0,0.0,0.0,0.0
ICAM2,1.9254495096852318,0.0,0.0,0.0,0.4689858783870887,0.0,0.0
AQP1,1.9039943713514171,0.0,0.0,0.0,0.0,0.0,0.0
VAMP5,2.037461855946067,0.0,0.0,0.0,0.3080458476442462,0.8407237363982893,0.0
NPDC1,1.8166667051946974,0.0,0.0,0.0,0.0,0.0,0.0
